time,mode,id,flow_in,flow_out,max_q,mov_vehs,que_vehs,speed,density,tt,q_length,t,geometry
2025-09-23 07:00:00,all,54814,0.0,0.0,0.0,0.0,0.0,50.9,0.0,0.100594886,,420.0,"MULTILINESTRING ((12.439979 41.82084, 12.440066 41.820863, 12.440252 41.821016, 12.440572 41.821238, 12.440687 41.821314, 12.440707 41.821363))"
2025-09-23 07:00:00,all,55429,84.0,84.0,0.0,0.0,0.0,50.9,0.0,0.02284951,,420.0,"MULTILINESTRING ((12.441377 41.823276, 12.441359 41.82345))"
2025-09-23 07:00:00,all,55507,12.0,12.0,0.0,0.6666667,0.0,47.043026,6.226166,0.13656646,,420.0,"MULTILINESTRING ((12.441562 41.820978, 12.441646 41.821005, 12.441823 41.821155, 12.441994 41.821276, 12.442251 41.821464, 12.4424 41.821579, 12.442428 41.821667))"
2025-09-23 07:00:00,all,57977,192.0,192.0,0.0,2.0,0.0,48.395657,8.744469,0.14177884,,420.0,"MULTILINESTRING ((12.447085 41.816311, 12.448139 41.816974))"
2025-09-23 07:00:00,all,58098,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.07258887,,420.0,"MULTILINESTRING ((12.447417 41.816422, 12.447903 41.816719))"
2025-09-23 07:00:00,all,58472,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.15127918,,420.0,"MULTILINESTRING ((12.448364 41.819309, 12.447133 41.8197, 12.447043 41.819739))"
2025-09-23 07:00:00,all,56416,192.0,192.0,0.0,2.0,0.0,50.859943,9.934927,0.11874374,,420.0,"MULTILINESTRING ((12.443585 41.81412, 12.44385 41.814273, 12.444256 41.814525, 12.444521 41.814695))"
2025-09-23 07:00:00,all,57039,192.0,192.0,0.0,0.0,0.0,50.1,0.0,0.06803832,,420.0,"MULTILINESTRING ((12.444996 41.814999, 12.445091 41.81506, 12.445515 41.815332))"
2025-09-23 07:00:00,all,57062,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.086316474,,420.0,"MULTILINESTRING ((12.445042 41.814934, 12.445086 41.814963, 12.445509 41.815235, 12.445515 41.815332))"
2025-09-23 07:00:00,all,56998,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.08289606,,420.0,"MULTILINESTRING ((12.444922 41.815133, 12.444709 41.81501, 12.444489 41.814888, 12.444468 41.814759))"
2025-09-23 07:00:00,all,56808,192.0,192.0,0.0,0.0,0.0,50.1,0.0,0.062204793,,420.0,"MULTILINESTRING ((12.444521 41.814695, 12.444817 41.814884, 12.444996 41.814999))"
2025-09-23 07:00:00,all,56809,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.074394435,,420.0,"MULTILINESTRING ((12.444521 41.814695, 12.444655 41.814687, 12.444857 41.814814, 12.445042 41.814934))"
2025-09-23 07:00:00,all,57298,0.0,0.0,0.0,0.0,0.0,50.1,0.0,0.088798806,,420.0,"MULTILINESTRING ((12.445646 41.81541, 12.445708 41.815392, 12.445789 41.815381, 12.445888 41.815404, 12.445973 41.815433, 12.446052 41.815477, 12.44611 41.815526, 12.446168 41.815611, 12.446206 41.815669, 12.446221 41.815701, 12.446235 41.815776))"
2025-09-23 07:00:00,all,57299,180.0,180.0,0.0,0.0,0.0,50.1,0.0,0.07619401,,420.0,"MULTILINESTRING ((12.445646 41.81541, 12.446235 41.815776))"
2025-09-23 07:00:00,all,57505,24.0,24.0,0.0,0.0,0.0,52.9,0.0,0.085880525,,420.0,"MULTILINESTRING ((12.446107 41.814872, 12.446832 41.815285))"
2025-09-23 07:00:00,all,57655,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.047685385,,420.0,"MULTILINESTRING ((12.446407 41.815884, 12.446493 41.815857, 12.44674 41.816008))"
2025-09-23 07:00:00,all,57656,192.0,192.0,0.0,0.0,0.0,50.1,0.0,0.07310779,,420.0,"MULTILINESTRING ((12.446407 41.815884, 12.446969 41.816238))"
2025-09-23 07:00:00,all,57828,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.079724826,,420.0,"MULTILINESTRING ((12.446793 41.81629, 12.446361 41.816034, 12.446372 41.815931))"
2025-09-23 07:00:00,all,57280,24.0,24.0,0.0,0.0,0.0,52.9,0.0,0.08050434,,420.0,"MULTILINESTRING ((12.445587 41.815379, 12.446107 41.814872))"
2025-09-23 07:00:00,all,57279,180.0,180.0,0.0,0.0,0.0,50.1,0.0,0.007174851,,420.0,"MULTILINESTRING ((12.445587 41.815379, 12.445646 41.81541))"
2025-09-23 07:00:00,all,57256,192.0,192.0,0.0,0.0,0.0,50.1,0.0,0.009508982,,420.0,"MULTILINESTRING ((12.445515 41.815332, 12.445587 41.815379))"
2025-09-23 07:00:00,all,57268,12.0,12.0,0.0,0.0,0.0,52.9,0.0,0.0067088846,,420.0,"MULTILINESTRING ((12.44554 41.815419, 12.445587 41.815379))"
2025-09-23 07:00:00,all,57566,180.0,180.0,0.0,0.0,0.0,50.1,0.0,0.0060634734,,420.0,"MULTILINESTRING ((12.446235 41.815776, 12.446282 41.815805))"
2025-09-23 07:00:00,all,57585,192.0,192.0,0.0,0.0,0.0,50.1,0.0,0.016283832,,420.0,"MULTILINESTRING ((12.446282 41.815805, 12.446407 41.815884))"
2025-09-23 07:00:00,all,57913,192.0,192.0,0.0,0.0,0.0,50.1,0.0,0.015083833,,420.0,"MULTILINESTRING ((12.446969 41.816238, 12.447085 41.816311))"
2025-09-23 07:00:00,all,57939,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.060449656,,420.0,"MULTILINESTRING ((12.447012 41.816174, 12.447417 41.816422))"
2025-09-23 07:00:00,all,57808,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.040603712,,420.0,"MULTILINESTRING ((12.44674 41.816008, 12.447012 41.816174))"
2025-09-23 07:00:00,all,56785,72.0,72.0,0.0,1.0,0.0,51.913666,7.436437,0.15541919,,420.0,"MULTILINESTRING ((12.444472 41.819952, 12.444591 41.819843, 12.444799 41.819692, 12.44499 41.819566, 12.445066 41.819523, 12.445396 41.819351, 12.445707 41.819177))"
2025-09-23 07:00:00,all,57320,72.0,72.0,0.0,0.0,0.0,53.068,0.0,0.09843333,,420.0,"MULTILINESTRING ((12.445707 41.819177, 12.445835 41.819106, 12.445961 41.819027, 12.446425 41.818721, 12.446498 41.818664))"
2025-09-23 07:00:00,all,57861,60.0,60.0,0.0,0.0,0.0,46.068,0.0,0.020554833,,420.0,"MULTILINESTRING ((12.446839 41.818643, 12.446842 41.818669, 12.446841 41.818692, 12.446836 41.818724, 12.446827 41.81875, 12.446812 41.818782))"
2025-09-23 07:00:00,all,56825,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.014077274,,420.0,"MULTILINESTRING ((12.444551 41.820033, 12.444472 41.819952))"
2025-09-23 07:00:00,all,56744,72.0,72.0,0.0,0.0,0.0,53.068,0.0,0.026397828,,420.0,"MULTILINESTRING ((12.444397 41.820149, 12.4444 41.820103, 12.4444 41.82007, 12.444408 41.820045, 12.444418 41.820019, 12.444441 41.819986, 12.444472 41.819952))"
2025-09-23 07:00:00,all,57725,12.0,12.0,0.0,0.0,0.0,53.068,0.0,0.026307378,,420.0,"MULTILINESTRING ((12.446529 41.818594, 12.446546 41.818549, 12.446554 41.818516, 12.446557 41.818471, 12.446554 41.818439, 12.44654 41.818388))"
2025-09-23 07:00:00,all,58761,0.0,0.0,0.0,0.0,0.0,50.9,0.0,0.0515611,,420.0,"MULTILINESTRING ((12.449142 41.821343, 12.449271 41.821422, 12.449536 41.821604))"
2025-09-23 07:00:00,all,57726,60.0,60.0,0.0,0.0,0.0,47.468,0.0,0.02809893,,420.0,"MULTILINESTRING ((12.446529 41.818594, 12.446551 41.818571, 12.446577 41.81855, 12.446612 41.818533, 12.446651 41.818523, 12.446687 41.818521, 12.446719 41.818525, 12.446734 41.81853, 12.446755 41.818538))"
2025-09-23 07:00:00,all,57708,72.0,72.0,0.0,0.0,0.0,53.068,0.0,0.009286952,,420.0,"MULTILINESTRING ((12.446498 41.818664, 12.446505 41.818641, 12.446516 41.818616, 12.446529 41.818594))"
2025-09-23 07:00:00,all,57862,84.0,84.0,0.0,0.0,0.0,47.468,0.0,0.027373388,,420.0,"MULTILINESTRING ((12.446839 41.818643, 12.446956 41.818693, 12.446977 41.818696, 12.446998 41.818699, 12.447081 41.818702))"
2025-09-23 07:00:00,all,57732,84.0,84.0,0.0,0.0,0.0,53.068,0.0,0.027617773,,420.0,"MULTILINESTRING ((12.44654 41.818388, 12.446755 41.818538))"
2025-09-23 07:00:00,all,57817,144.0,144.0,0.0,0.0,0.0,53.068,0.0,0.0063450667,,420.0,"MULTILINESTRING ((12.446755 41.818538, 12.446801 41.818575))"
2025-09-23 07:00:00,all,57837,144.0,144.0,0.0,0.0,0.0,46.068,0.0,0.01072024,,420.0,"MULTILINESTRING ((12.446801 41.818575, 12.446814 41.81859, 12.446825 41.818612, 12.446839 41.818643))"
2025-09-23 07:00:00,all,57951,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.07852027,,420.0,"MULTILINESTRING ((12.447043 41.819739, 12.446395 41.820018))"
2025-09-23 07:00:00,all,57351,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.01694152,,420.0,"MULTILINESTRING ((12.44578 41.819267, 12.445742 41.819257, 12.445724 41.819246, 12.445709 41.819232, 12.445706 41.819221, 12.445706 41.819203, 12.445707 41.819177))"
2025-09-23 07:00:00,all,57845,60.0,60.0,0.0,0.0,0.0,46.068,0.0,0.01218286,,420.0,"MULTILINESTRING ((12.446812 41.818782, 12.446791 41.818803, 12.446775 41.818817, 12.446734 41.818842))"
2025-09-23 07:00:00,all,57805,204.0,204.0,0.0,0.0,0.0,46.068,0.0,0.0067817136,,420.0,"MULTILINESTRING ((12.446734 41.818842, 12.446705 41.818852, 12.446675 41.818857))"
2025-09-23 07:00:00,all,58837,0.0,0.0,0.0,0.0,0.0,46.068,0.0,0.06562126,,420.0,"MULTILINESTRING ((12.449339 41.813415, 12.449834 41.813677))"
2025-09-23 07:00:00,all,59048,0.0,0.0,0.0,0.0,0.0,46.068,0.0,0.06501823,,420.0,"MULTILINESTRING ((12.44976 41.813756, 12.449269 41.813497))"
2025-09-23 07:00:00,all,58501,0.0,0.0,0.0,0.0,0.0,46.068,0.0,0.05834462,,420.0,"MULTILINESTRING ((12.448439 41.812941, 12.44888 41.813173))"
2025-09-23 07:00:00,all,58638,0.0,0.0,0.0,0.0,0.0,46.068,0.0,0.058777027,,420.0,"MULTILINESTRING ((12.448808 41.813254, 12.448364 41.81302))"
2025-09-23 07:00:00,all,58340,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.007499304,,420.0,"MULTILINESTRING ((12.448047 41.812792, 12.448077 41.812749))"
2025-09-23 07:00:00,all,58474,0.0,0.0,0.0,0.0,0.0,41.7,0.0,0.05104748,,420.0,"MULTILINESTRING ((12.448364 41.81302, 12.448015 41.812836))"
2025-09-23 07:00:00,all,58329,0.0,0.0,0.0,0.0,0.0,41.7,0.0,0.05871223,,420.0,"MULTILINESTRING ((12.448015 41.812836, 12.447613 41.812625))"
2025-09-23 07:00:00,all,58351,0.0,0.0,0.0,0.0,0.0,46.068,0.0,0.048022922,,420.0,"MULTILINESTRING ((12.448077 41.812749, 12.448439 41.812941))"
2025-09-23 07:00:00,all,58667,0.0,0.0,0.0,0.0,0.0,46.068,0.0,0.06077103,,420.0,"MULTILINESTRING ((12.44888 41.813173, 12.449339 41.813415))"
2025-09-23 07:00:00,all,58807,0.0,0.0,0.0,0.0,0.0,46.068,0.0,0.061030217,,420.0,"MULTILINESTRING ((12.449269 41.813497, 12.448808 41.813254))"
2025-09-23 07:00:00,all,59087,0.0,0.0,0.0,0.0,0.0,46.068,0.0,0.06475775,,420.0,"MULTILINESTRING ((12.449834 41.813677, 12.450323 41.813935))"
2025-09-23 07:00:00,all,59272,0.0,0.0,0.0,0.0,0.0,46.068,0.0,0.0666671,,420.0,"MULTILINESTRING ((12.450264 41.814021, 12.44976 41.813756))"
2025-09-23 07:00:00,all,59316,0.0,0.0,0.0,0.0,0.0,46.068,0.0,0.011617608,,420.0,"MULTILINESTRING ((12.450323 41.813935, 12.450411 41.813981))"
2025-09-23 07:00:00,all,59331,0.0,0.0,0.0,0.0,0.0,46.068,0.0,0.010056004,,420.0,"MULTILINESTRING ((12.45034 41.814061, 12.450264 41.814021))"
2025-09-23 07:00:00,all,58830,192.0,192.0,0.0,2.5454545,0.0,48.39747,8.386503,0.18814084,,420.0,"MULTILINESTRING ((12.44932 41.817683, 12.449495 41.817782, 12.450783 41.818501))"
2025-09-23 07:00:00,all,59124,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.11693226,,420.0,"MULTILINESTRING ((12.449893 41.819473, 12.449245 41.819178, 12.449182 41.819153, 12.449076 41.81915, 12.448901 41.819172))"
2025-09-23 07:00:00,all,58376,192.0,192.0,0.0,2.8,0.0,47.56616,11.123294,0.15876245,,420.0,"MULTILINESTRING ((12.448139 41.816974, 12.448251 41.817042, 12.448414 41.817148, 12.448745 41.817356, 12.44932 41.817683))"
2025-09-23 07:00:00,all,58400,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.09225105,,420.0,"MULTILINESTRING ((12.448206 41.816904, 12.448372 41.817002, 12.44854 41.817106, 12.448823 41.817282))"
2025-09-23 07:00:00,all,58803,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.18199907,,420.0,"MULTILINESTRING ((12.44925 41.817736, 12.449084 41.817739, 12.44814 41.817172, 12.448106 41.817027))"
2025-09-23 07:00:00,all,58287,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.045239445,,420.0,"MULTILINESTRING ((12.447903 41.816719, 12.448206 41.816904))"
2025-09-23 07:00:00,all,58375,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.013311369,,420.0,"MULTILINESTRING ((12.448139 41.816974, 12.448206 41.816904))"
2025-09-23 07:00:00,all,58645,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.08907425,,420.0,"MULTILINESTRING ((12.448823 41.817282, 12.449316 41.817583, 12.44932 41.817683))"
2025-09-23 07:00:00,all,58674,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.05960184,,420.0,"MULTILINESTRING ((12.448901 41.819172, 12.448433 41.819288, 12.448364 41.819309))"
2025-09-23 07:00:00,all,59595,192.0,192.0,0.0,0.0,0.0,50.1,0.0,0.008535329,,420.0,"MULTILINESTRING ((12.450783 41.818501, 12.450854 41.818537))"
2025-09-23 07:00:00,all,57882,0.0,0.0,0.0,0.0,0.0,45.7,0.0,0.16391684,,420.0,"MULTILINESTRING ((12.446881 41.821178, 12.448156 41.821116, 12.448382 41.821118))"
2025-09-23 07:00:00,all,56438,264.0,264.0,0.0,0.0,0.0,52.7,0.0,0.021442885,,420.0,"MULTILINESTRING ((12.443645 41.820924, 12.443724 41.82098, 12.443743 41.821067))"
2025-09-23 07:00:00,all,58886,96.0,96.0,0.0,1.0909091,0.0,49.12499,9.187996,0.14501622,,420.0,"MULTILINESTRING ((12.449443 41.823141, 12.450487 41.822411))"
2025-09-23 07:00:00,all,58571,0.0,0.0,0.0,0.0,0.0,50.9,0.0,0.05773438,,420.0,"MULTILINESTRING ((12.448613 41.821155, 12.448655 41.821161, 12.448881 41.821228, 12.448972 41.821265, 12.449097 41.821316, 12.449142 41.821343))"
2025-09-23 07:00:00,all,59487,312.0,312.0,15.0,0.0,7.5,50.899582,0.0,0.09136224,,420.0,"MULTILINESTRING ((12.450594 41.822335, 12.451266 41.822819))"
2025-09-23 07:00:00,all,59414,300.0,300.0,0.0,0.0,0.0,50.9,0.0,0.014450687,,420.0,"MULTILINESTRING ((12.450487 41.822411, 12.450594 41.822335))"
2025-09-23 07:00:00,all,59215,0.0,0.0,0.0,0.0,0.0,50.9,0.0,0.062291548,,420.0,"MULTILINESTRING ((12.450127 41.822012, 12.450594 41.822335))"
2025-09-23 07:00:00,all,76248,108.0,108.0,0.0,0.9166667,0.0,49.925056,8.004564,0.13762788,,420.0,"MULTILINESTRING ((12.483259 41.809123, 12.483389 41.809141, 12.483474 41.809166, 12.483539 41.809181, 12.483648 41.809207, 12.483733 41.809213, 12.483835 41.809181, 12.48398 41.809107, 12.484208 41.809001, 12.48439 41.808899, 12.484459 41.80884))"
2025-09-23 07:00:00,all,76719,108.0,108.0,0.0,0.0,0.0,43.1,0.0,0.052847333,,420.0,"MULTILINESTRING ((12.484221 41.810877, 12.484467 41.811165))"
2025-09-23 07:00:00,all,76779,792.0,768.0,0.0,2.9756098,0.0,52.011745,9.324598,0.18406266,,420.0,"MULTILINESTRING ((12.484327 41.806347, 12.484483 41.806732, 12.48462 41.807139, 12.48473 41.807748))"
2025-09-23 07:00:00,all,76875,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.03697607,,420.0,"MULTILINESTRING ((12.48454 41.808362, 12.484241 41.808501))"
2025-09-23 07:00:00,all,76876,360.0,360.0,0.0,0.0,0.0,57.268,0.0,0.08197457,,420.0,"MULTILINESTRING ((12.48454 41.808362, 12.484371 41.807669))"
2025-09-23 07:00:00,all,214275,0.0,0.0,0.0,0.0,0.0,47.468,0.0,0.0545458,,420.0,"MULTILINESTRING ((12.484459 41.80884, 12.484471 41.808791, 12.484446 41.808748, 12.484393 41.80869, 12.484321 41.808615, 12.484277 41.808564, 12.484241 41.808501))"
2025-09-23 07:00:00,all,63706,2676.0,2244.0,0.0,31.375,0.0,97.95929,8.634152,0.74190515,,420.0,"MULTILINESTRING ((12.461293 41.799865, 12.463258 41.799609, 12.475676 41.798101))"
2025-09-23 07:00:00,all,65842,108.0,96.0,0.0,1.8695652,0.0,46.32755,4.6028905,0.52604383,,420.0,"MULTILINESTRING ((12.465845 41.811849, 12.465994 41.811816, 12.466383 41.811657, 12.469967 41.809894))"
2025-09-23 07:00:00,all,72956,0.0,0.0,0.0,0.0,0.0,50.9,0.0,0.38723102,,420.0,"MULTILINESTRING ((12.477318 41.79794, 12.477397 41.797848, 12.478528 41.797424, 12.479188 41.797004, 12.479344 41.796866, 12.479519 41.796701, 12.479824 41.796392, 12.480027 41.796167, 12.480187 41.795999))"
2025-09-23 07:00:00,all,62014,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.053171694,,420.0,"MULTILINESTRING ((12.45704 41.806516, 12.457205 41.806598, 12.457446 41.806674))"
2025-09-23 07:00:00,all,61038,1260.0,1224.0,5.0,5.195652,0.36956522,40.25072,11.407243,0.34065977,,420.0,"MULTILINESTRING ((12.454525 41.803726, 12.455615 41.805615))"
2025-09-23 07:00:00,all,61928,2784.0,2676.0,0.0,8.98,0.0,97.04348,9.2631,0.19979455,,420.0,"MULTILINESTRING ((12.457466 41.800379, 12.461293 41.799865))"
2025-09-23 07:00:00,all,60525,0.0,0.0,0.0,0.0,0.0,52.3,0.0,0.47831127,,420.0,"MULTILINESTRING ((12.45329 41.798701, 12.453373 41.798795, 12.453557 41.798986, 12.453745 41.799144, 12.453958 41.799303, 12.454187 41.799437, 12.454986 41.79986, 12.455251 41.800012, 12.455749 41.80025, 12.455986 41.800346, 12.45622 41.800389, 12.457089 41.800311, 12.457466 41.800379))"
2025-09-23 07:00:00,all,60620,1272.0,1224.0,19.0,4.22,1.12,27.76328,4.3404346,0.42231464,,420.0,"MULTILINESTRING ((12.453543 41.800032, 12.453563 41.800142, 12.45367 41.800717, 12.453692 41.800816, 12.453709 41.800894, 12.453753 41.80109, 12.453865 41.801686, 12.453881 41.801773))"
2025-09-23 07:00:00,all,61161,252.0,252.0,0.0,1.1052631,0.0,104.576935,1.705061,0.12397093,,420.0,"MULTILINESTRING ((12.454893 41.800658, 12.457466 41.800379))"
2025-09-23 07:00:00,all,60499,0.0,0.0,0.0,0.0,0.0,57.9,0.0,0.05650777,,420.0,"MULTILINESTRING ((12.453197 41.798215, 12.45329 41.798701))"
2025-09-23 07:00:00,all,60524,0.0,0.0,0.0,0.0,0.0,57.9,0.0,0.15473679,,420.0,"MULTILINESTRING ((12.45329 41.798701, 12.453543 41.800032))"
2025-09-23 07:00:00,all,60204,456.0,432.0,0.0,1.3870968,0.0,104.237305,2.2326148,0.11920646,,420.0,"MULTILINESTRING ((12.452431 41.800942, 12.453595 41.800826, 12.453692 41.800816, 12.453944 41.80079, 12.454752 41.800677, 12.454893 41.800658))"
2025-09-23 07:00:00,all,60220,276.0,264.0,0.0,1.8684211,0.0,49.876385,6.9872074,0.32168248,,420.0,"MULTILINESTRING ((12.452487 41.801044, 12.452342 41.801148, 12.452255 41.801208, 12.452169 41.801279, 12.452109 41.801369, 12.452078 41.801461, 12.452091 41.801568, 12.452133 41.801635, 12.452205 41.801708, 12.452302 41.801787, 12.452467 41.801891, 12.452678 41.802003, 12.452937 41.802143, 12.453003 41.802176, 12.453107 41.802194, 12.453223 41.802198, 12.453338 41.802172, 12.453403 41.802141, 12.453474 41.802098, 12.453552 41.802032, 12.453613 41.801962, 12.453669 41.801878, 12.45372 41.801806, 12.453779 41.8017))"
2025-09-23 07:00:00,all,60760,540.0,528.0,5.0,1.7894737,0.42105263,40.49825,1.9139165,0.27801943,,420.0,"MULTILINESTRING ((12.453881 41.801773, 12.454035 41.802387, 12.454312 41.803246, 12.454388 41.803418))"
2025-09-23 07:00:00,all,60761,684.0,624.0,0.0,4.375,0.0,43.865566,15.28016,0.3916315,,420.0,"MULTILINESTRING ((12.453881 41.801773, 12.453956 41.801827, 12.454045 41.801886, 12.454161 41.801956, 12.45431 41.802018, 12.454423 41.802052, 12.454591 41.802078, 12.454741 41.802076, 12.454836 41.802063, 12.454929 41.802031, 12.455041 41.801979, 12.455136 41.801909, 12.45532 41.801721, 12.455424 41.801583, 12.455457 41.801503, 12.455478 41.8014, 12.455484 41.801314, 12.455464 41.801169, 12.455401 41.801082, 12.455312 41.800994, 12.455109 41.800876, 12.454967 41.800819, 12.454767 41.800764))"
2025-09-23 07:00:00,all,60986,528.0,528.0,0.0,0.0,0.0,57.9,0.0,0.03736166,,420.0,"MULTILINESTRING ((12.454388 41.803418, 12.454525 41.803726))"
2025-09-23 07:00:00,all,60609,12.0,12.0,1.0,0.0,0.5,43.29996,0.0,0.057839774,,420.0,"MULTILINESTRING ((12.453526 41.80843, 12.453555 41.808416, 12.453594 41.808406, 12.453638 41.808399, 12.45369 41.808406, 12.453735 41.808425, 12.453772 41.808451, 12.453786 41.808484, 12.453798 41.808536, 12.453794 41.808584, 12.453784 41.808617))"
2025-09-23 07:00:00,all,60939,1392.0,1272.0,4.0,7.97561,0.12195122,45.82512,15.730946,0.3322165,,420.0,"MULTILINESTRING ((12.454285 41.808415, 12.456103 41.809613, 12.45634 41.809767, 12.456582 41.80992))"
2025-09-23 07:00:00,all,61307,312.0,312.0,0.0,0.0,0.0,50.268,0.0,0.0673872,,420.0,"MULTILINESTRING ((12.455336 41.807354, 12.455882 41.807111, 12.455916 41.80709))"
2025-09-23 07:00:00,all,61308,120.0,120.0,0.0,1.25,0.0,49.423607,7.57016,0.20045725,,420.0,"MULTILINESTRING ((12.455336 41.807354, 12.455518 41.80716, 12.45559 41.80705, 12.455641 41.806952, 12.455677 41.806888, 12.45572 41.806789, 12.455751 41.806709, 12.45577 41.806613, 12.455771 41.806503, 12.455724 41.805946))"
2025-09-23 07:00:00,all,61411,1224.0,1224.0,0.0,0.0,0.0,57.9,0.0,0.03873057,,420.0,"MULTILINESTRING ((12.455615 41.805615, 12.455805 41.80592))"
2025-09-23 07:00:00,all,61412,0.0,0.0,0.0,0.0,0.0,50.9,0.0,0.10479725,,420.0,"MULTILINESTRING ((12.455615 41.805615, 12.455856 41.805754, 12.45601 41.80584, 12.456143 41.805886, 12.456278 41.80592, 12.456405 41.805941, 12.456558 41.805956))"
2025-09-23 07:00:00,all,61702,816.0,792.0,3.0,4.837209,0.11627907,49.788765,8.645261,0.33777377,,420.0,"MULTILINESTRING ((12.456448 41.806952, 12.457815 41.809259))"
2025-09-23 07:00:00,all,60794,240.0,240.0,0.0,0.0,0.0,53.7,0.0,0.02236648,,420.0,"MULTILINESTRING ((12.453917 41.807937, 12.453997 41.807875, 12.454098 41.807819))"
2025-09-23 07:00:00,all,60559,1392.0,1392.0,0.0,1.0,0.0,58.455666,10.055102,0.051039707,,420.0,"MULTILINESTRING ((12.453384 41.8078, 12.453817 41.808109))"
2025-09-23 07:00:00,all,60608,252.0,252.0,0.0,0.0,0.0,53.7,0.0,0.07215195,,420.0,"MULTILINESTRING ((12.453526 41.80843, 12.453683 41.808302, 12.453748 41.808168, 12.453781 41.808141, 12.453856 41.808037, 12.453896 41.807961, 12.453917 41.807937))"
2025-09-23 07:00:00,all,59966,1452.0,1392.0,2.0,6.0,0.11627907,44.37044,16.37862,0.24794075,,420.0,"MULTILINESTRING ((12.45174 41.806699, 12.453384 41.8078))"
2025-09-23 07:00:00,all,60862,456.0,432.0,0.0,1.9032258,0.0,41.04477,16.502722,0.1685886,,420.0,"MULTILINESTRING ((12.454098 41.807819, 12.454347 41.807719, 12.454721 41.807604, 12.454979 41.807505, 12.45513 41.807452, 12.455336 41.807354))"
2025-09-23 07:00:00,all,60716,1392.0,1392.0,0.0,0.0,0.0,59.3,0.0,0.052258685,,420.0,"MULTILINESTRING ((12.453817 41.808109, 12.454285 41.808415))"
2025-09-23 07:00:00,all,60785,216.0,216.0,0.0,0.0,0.0,50.9,0.0,0.025013752,,420.0,"MULTILINESTRING ((12.453878 41.807722, 12.454098 41.807819))"
2025-09-23 07:00:00,all,60793,12.0,12.0,0.0,0.0,0.0,50.9,0.0,0.02878821,,420.0,"MULTILINESTRING ((12.453917 41.807937, 12.453903 41.80787, 12.45391 41.807827, 12.453899 41.807792, 12.453899 41.807765, 12.453878 41.807722))"
2025-09-23 07:00:00,all,60091,84.0,84.0,0.0,1.5,0.0,42.586258,13.378284,0.15796927,,420.0,"MULTILINESTRING ((12.452084 41.809035, 12.452234 41.809034, 12.452432 41.809014, 12.452695 41.808956, 12.452903 41.80889, 12.453349 41.808722))"
2025-09-23 07:00:00,all,60536,84.0,84.0,0.0,0.0,0.0,44.7,0.0,0.024707383,,420.0,"MULTILINESTRING ((12.453349 41.808722, 12.453379 41.808696, 12.453479 41.808588))"
2025-09-23 07:00:00,all,60711,768.0,768.0,0.0,0.8333333,0.0,33.82938,144.0507,0.010260313,,420.0,"MULTILINESTRING ((12.453784 41.808617, 12.453754 41.808664))"
2025-09-23 07:00:00,all,61558,1224.0,1224.0,0.0,0.0,0.0,57.9,0.0,0.059592746,,420.0,"MULTILINESTRING ((12.456091 41.80638, 12.456387 41.806848))"
2025-09-23 07:00:00,all,61469,1224.0,1224.0,0.0,0.0,0.0,57.9,0.0,0.05839378,,420.0,"MULTILINESTRING ((12.455805 41.80592, 12.456091 41.80638))"
2025-09-23 07:00:00,all,61799,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.06590952,,420.0,"MULTILINESTRING ((12.456627 41.806806, 12.456729 41.806739, 12.456795 41.806707, 12.456879 41.806648, 12.456975 41.806583, 12.45704 41.806516))"
2025-09-23 07:00:00,all,61553,132.0,132.0,0.0,0.0,0.0,50.268,0.0,0.016840534,,420.0,"MULTILINESTRING ((12.456068 41.807, 12.456206 41.806926))"
2025-09-23 07:00:00,all,61605,132.0,132.0,0.0,0.0,0.0,53.7,0.0,0.01940894,,420.0,"MULTILINESTRING ((12.456206 41.806926, 12.456297 41.806887, 12.456335 41.806868, 12.456387 41.806848))"
2025-09-23 07:00:00,all,61641,600.0,600.0,0.0,0.0,0.0,53.7,0.0,0.0056089386,,420.0,"MULTILINESTRING ((12.456305 41.806977, 12.456253 41.807))"
