o,d,timestamp,value
43131.0,1001217.0,570,3.6356665170991977
43131.0,1001217.0,585,3.3736573913600836
43131.0,1001217.0,600,3.1266356099398345
43131.0,1001217.0,615,2.906920962436328
43131.0,1001217.0,630,2.7220176452636156
43131.0,1001217.0,645,2.5748284767457355
43131.0,1001217.0,660,2.464378544548558
43131.0,1001217.0,675,2.386830035153117
43131.0,1001217.0,690,2.336574248148817
43131.0,1001217.0,705,2.307229719267577
43131.0,1001217.0,720,2.2924380865595286
43131.0,1001217.0,735,2.2864135179354195
43131.0,1001217.0,750,2.2842538003987554
43131.0,1001217.0,765,2.282054940287218
43131.0,1001217.0,780,2.2768859242567903
43131.0,1001217.0,795,2.266679966574071
43131.0,1001217.0,810,2.2500887919729986
43131.0,1001217.0,825,2.2263327950626035
43131.0,1001217.0,840,2.195066436279495
43131.0,1001217.0,855,2.156267383099283
43131.0,1001217.0,870,2.110150525701534
43131.0,1001217.0,885,2.057103860459971
43131.0,1001217.0,900,1.9976415742833296
43131.0,1001217.0,915,1.932369585669809
43131.0,1001217.0,930,1.861959537494817
43131.0,1001217.0,945,1.7871282504634183
43131.0,1001217.0,960,1.708620617491147
43131.0,1001217.0,975,1.6271947040352137
43131.0,1001217.0,990,1.5436083842562085
43131.0,1001217.0,1005,1.4586072119181885
43131.0,1001217.0,1020,1.3729134431732477
43131.0,1001217.0,1035,1.2872162413855324
43131.0,1001217.0,1050,1.2021631391775431
43131.0,1001217.0,1065,1.1183528369313782
43131.0,1001217.0,1080,1.0363293981277706
43131.0,1001217.0,1095,0.9565778716261739
43131.0,1001217.0,1110,0.8795213363245782
43131.0,1001217.0,1125,0.8055193288599939
43131.0,1001217.0,1140,0.7348675827149592
43131.0,1001217.0,1155,0.6677989788640653
43131.0,1001217.0,1170,0.6044855848701055
43131.0,1001217.0,1185,0.5450416416279039
43131.0,1001217.0,1200,0.48952734493390443
43131.0,1001217.0,1215,0.4379532626484442
43131.0,1001217.0,1230,0.39028522711790486
43131.0,1001217.0,1245,0.346449546264232
43131.0,1001217.0,1260,0.3063383847238013
43131.0,1001217.0,1275,0.2698151779253163
43131.0,1001217.0,1290,0.23671995627991613
43131.0,1001217.0,1305,0.20687447293892036
43131.0,1001217.0,1320,0.18008704609240858
43131.0,1001217.0,1335,0.15615704481490034
43131.0,1001217.0,1350,0.13487896535935118
43131.0,1001217.0,1365,0.11604606198902333
43131.0,1001217.0,1380,0.09945351244715342
43131.0,1001217.0,1395,0.08490111262888028
43131.0,1001217.0,1410,0.07219550767540972
43131.0,1001217.0,1425,0.06115197739473602
43131.0,1001218.0,0,6.75544114991115e-05
43131.0,1001218.0,15,8.262373942552161e-05
43131.0,1001218.0,30,0.00010067733687920319
43131.0,1001218.0,45,0.00012223332864346468
43131.0,1001218.0,60,0.00014790065759970423
43131.0,1001218.0,75,0.00017841020189602718
43131.0,1001218.0,90,0.00021466695106281568
43131.0,1001218.0,105,0.00025783662444418045
43131.0,1001218.0,120,0.00030948576173706375
43131.0,1001218.0,135,0.00037180016095105054
43131.0,1001218.0,150,0.0004479107250123458
43131.0,1001218.0,165,0.0005423551324996704
43131.0,1001218.0,180,0.0006616937788045064
43131.0,1001218.0,195,0.0008152739154062124
43131.0,1001218.0,210,0.0010160923502352062
43131.0,1001218.0,225,0.0012816431343836846
43131.0,1001218.0,240,0.001634557301225895
43131.0,1001218.0,255,0.0021027610490184498
43131.0,1001218.0,270,0.0027188211788632434
43131.0,1001218.0,285,0.0035181445111334797
43131.0,1001218.0,300,0.0045357846912242525
43131.0,1001218.0,315,0.00580180769954954
43131.0,1001218.0,330,0.007335474066608172
43131.0,1001218.0,345,0.009138872357802289
43131.0,1001218.0,360,0.011191006464706972
43131.0,1001218.0,375,0.013443591160379409
43131.0,1001218.0,390,0.015819835483045056
43131.0,1001218.0,405,0.018217214003961722
43131.0,1001218.0,420,0.020514633231765476
43131.0,1001218.0,435,0.02258357667452771
43131.0,1001218.0,450,0.02430192619269017
43131.0,1001218.0,465,0.025568428557369318
43131.0,1001218.0,480,0.026315414329198848
43131.0,1001218.0,495,0.026517514952130367
43131.0,1001218.0,510,0.026194771247416586
43131.0,1001218.0,525,0.025409551465894558
43131.0,1001218.0,540,0.024257861376524387
43131.0,1001218.0,555,0.02285665379203016
43131.0,1001218.0,570,0.021329392125983344
43131.0,1001218.0,585,0.019792261215545896
43131.0,1001218.0,600,0.018343056670852037
43131.0,1001218.0,615,0.0170540550942818
43131.0,1001218.0,630,0.015969281411430773
43131.0,1001218.0,645,0.015105765608413672
43131.0,1001218.0,660,0.014457788159700493
43131.0,1001218.0,675,0.01400283373582759
43131.0,1001218.0,690,0.013707997731872566
43131.0,1001218.0,705,0.013535841963372762
43131.0,1001218.0,720,0.01344906378040971
43131.0,1001218.0,735,0.013413719398308335
43131.0,1001218.0,750,0.013401048967177148
43131.0,1001218.0,765,0.013388148898007277
43131.0,1001218.0,780,0.013357823792748049
43131.0,1001218.0,795,0.01329794842397809
43131.0,1001218.0,810,0.013200612855043873
43131.0,1001218.0,825,0.013061243369129154
43131.0,1001218.0,840,0.012877812786676093
43131.0,1001218.0,855,0.01265019008929572
43131.0,1001218.0,870,0.012379635974822242
43131.0,1001218.0,885,0.012068426704502306
43131.0,1001218.0,900,0.011719578862544303
43131.0,1001218.0,915,0.011336647195563111
43131.0,1001218.0,930,0.010923572035872162
43131.0,1001218.0,945,0.01048455876089825
43131.0,1001218.0,960,0.01002397743951666
43131.0,1001218.0,975,0.009546275420052097
43131.0,1001218.0,990,0.009055898928547941
43131.0,1001218.0,1005,0.008557221910884483
43131.0,1001218.0,1020,0.00805448163266652
43131.0,1001218.0,1035,0.00755172121379067
43131.0,1001218.0,1050,0.007052739538768124
43131.0,1001218.0,1065,0.006561049007637692
43131.0,1001218.0,1080,0.006079841481717621
43131.0,1001218.0,1095,0.005611962600803226
43131.0,1001218.0,1110,0.0051598944450503784
43131.0,1001218.0,1125,0.0047257463107541
43131.0,1001218.0,1140,0.004311253179762746
43131.0,1001218.0,1155,0.0039177812966431315
43131.0,1001218.0,1170,0.0035463401314612584
43131.0,1001218.0,1185,0.0031975999021348236
43131.0,1001218.0,1200,0.0028719137597959916
43131.0,1001218.0,1215,0.002569343702990559
43131.0,1001218.0,1230,0.002289689280087822
43131.0,1001218.0,1245,0.0020325181612186882
43131.0,1001218.0,1260,0.0017971977078435728
43131.0,1001218.0,1275,0.001582926735563963
43131.0,1001218.0,1290,0.0013887667495886015
43131.0,1001218.0,1305,0.0012136720277884522
43131.0,1001218.0,1320,0.001056518029046231
43131.0,1001218.0,1335,0.0009161277104010268
43131.0,1001218.0,1350,0.0007912954414729756
43131.0,1001218.0,1365,0.0006808083054919294
43131.0,1001218.0,1380,0.0005834646701821861
43131.0,1001218.0,1395,0.0004980899966145753
43131.0,1001218.0,1410,0.00042354992838339003
43131.0,1001218.0,1425,0.00035876076614757503
43131.0,1001239.0,0,7.619127160174778e-05
43131.0,1001239.0,15,9.318721948165812e-05
43131.0,1001239.0,30,0.00011354897701099677
43131.0,1001239.0,45,0.00013786091144591504
43131.0,1001239.0,60,0.00016680981927293345
43131.0,1001239.0,75,0.00020122002172073762
43131.0,1001239.0,90,0.0002421122116142068
43131.0,1001239.0,105,0.0002908011460089882
43131.0,1001239.0,120,0.00034905364736531765
43131.0,1001239.0,135,0.00041933496889344686
43131.0,1001239.0,150,0.0005051763007838541
43131.0,1001239.0,165,0.0006116954657421268
43131.0,1001239.0,180,0.0007462916084872421
43131.0,1001239.0,195,0.0009195070305564286
43131.0,1001239.0,210,0.0011460001872749205
43131.0,1001239.0,225,0.0014455017515714271
43131.0,1001239.0,240,0.001843536144015702
43131.0,1001239.0,255,0.002371599939131258
43131.0,1001239.0,270,0.0030664236173247985
43131.0,1001239.0,285,0.003967940775940216
43131.0,1001239.0,300,0.005115686683772857
43131.0,1001239.0,315,0.0065435712695580866
43131.0,1001239.0,330,0.00827331753077105
43131.0,1001239.0,345,0.010307281056784535
43131.0,1001239.0,360,0.012621781377824876
43131.0,1001239.0,375,0.015162359980247847
43131.0,1001239.0,390,0.017842408145314178
43131.0,1001239.0,405,0.020546292524822988
43131.0,1001239.0,420,0.02313743777328653
43131.0,1001239.0,435,0.025470896510888373
43131.0,1001239.0,450,0.027408937742241127
43131.0,1001239.0,465,0.028837362970292945
43131.0,1001239.0,480,0.029679851189213385
43131.0,1001239.0,495,0.029907790462325997
43131.0,1001239.0,510,0.029543783838362953
43131.0,1001239.0,525,0.028658173375428243
43131.0,1001239.0,540,0.027359239220678067
43131.0,1001239.0,555,0.02577888665344369
43131.0,1001239.0,570,0.024056363936977698
43131.0,1001239.0,585,0.022322710189048568
43131.0,1001239.0,600,0.02068822422993827
43131.0,1001239.0,615,0.01923442325623227
43131.0,1001239.0,630,0.018010960798897153
43131.0,1001239.0,645,0.017037044134980354
43131.0,1001239.0,660,0.016306222495192067
43131.0,1001239.0,675,0.015793101955667077
43131.0,1001239.0,690,0.01546057104381676
43131.0,1001239.0,705,0.015266405087449149
43131.0,1001239.0,720,0.015168532277065312
43131.0,1001239.0,735,0.015128669100752732
43131.0,1001239.0,750,0.01511437874963865
43131.0,1001239.0,765,0.015099829401165443
43131.0,1001239.0,780,0.01506562721836369
43131.0,1001239.0,795,0.014998096758354177
43131.0,1001239.0,810,0.014888316795734342
43131.0,1001239.0,825,0.014731128862057147
43131.0,1001239.0,840,0.014524246602000277
43131.0,1001239.0,855,0.014267522246418281
43131.0,1001239.0,870,0.013962377673897058
43131.0,1001239.0,885,0.01361138016664707
43131.0,1001239.0,900,0.013217931980444525
43131.0,1001239.0,915,0.012786042337763563
43131.0,1001239.0,930,0.012320155344071635
43131.0,1001239.0,945,0.011825014036079485
43131.0,1001239.0,960,0.011305547197817734
43131.0,1001239.0,975,0.01076677077297675
43131.0,1001239.0,990,0.010213699439481428
43131.0,1001239.0,1005,0.009651266354044131
43131.0,1001239.0,1020,0.009084250518470657
43131.0,1001239.0,1035,0.008517211967247659
43131.0,1001239.0,1050,0.007954435273878967
43131.0,1001239.0,1065,0.007399881900234982
43131.0,1001239.0,1080,0.006857151788454445
43131.0,1001239.0,1095,0.006329454394584921
43131.0,1001239.0,1110,0.005819589133780756
43131.0,1001239.0,1125,0.005329934976761049
43131.0,1001239.0,1140,0.004862448723537802
43131.0,1001239.0,1155,0.004418671293623961
43131.0,1001239.0,1170,0.0039997412182607266
43131.0,1001239.0,1185,0.0036064144030102424
43131.0,1001239.0,1200,0.0032390891495263927
43131.0,1001239.0,1215,0.0028978353828952945
43131.0,1001239.0,1230,0.0025824270236604174
43131.0,1001239.0,1245,0.0022923764683959215
43131.0,1001239.0,1260,0.002026970195457171
43131.0,1001239.0,1275,0.0017853045886812016
43131.0,1001239.0,1290,0.0015663211663204744
43131.0,1001239.0,1305,0.0013688405102291528
43131.0,1001239.0,1320,0.0011915943062321451
43131.0,1001239.0,1335,0.0010332550259278036
43131.0,1001239.0,1350,0.0008924628985819135
43131.0,1001239.0,1365,0.0007678499355018954
43131.0,1001239.0,1380,0.0006580608752170066
43131.0,1001239.0,1395,0.0005617710134988575
43131.0,1001239.0,1410,0.0004777009659951538
43131.0,1001239.0,1425,0.0004046284819454096
43131.0,1001240.0,0,9.331492394687186e-05
43131.0,1001240.0,15,0.0001141306361731848
43131.0,1001240.0,30,0.0001390686089268945
43131.0,1001240.0,45,0.0001688445434283432
43131.0,1001240.0,60,0.00020429959064613057
43131.0,1001240.0,75,0.00024644333437043997
43131.0,1001240.0,90,0.0002965258636380389
43131.0,1001240.0,105,0.0003561574213557216
43131.0,1001240.0,120,0.0004275019155412766
43131.0,1001240.0,135,0.0005135786541940093
43131.0,1001240.0,150,0.0006187124469297613
43131.0,1001240.0,165,0.0007491713245413735
43131.0,1001240.0,180,0.0009140173568986367
43131.0,1001240.0,195,0.0011261621813254896
43131.0,1001240.0,210,0.0014035586763485254
43131.0,1001240.0,225,0.0017703718966394512
43131.0,1001240.0,240,0.0022578627637471847
43131.0,1001240.0,255,0.002904606568442712
43131.0,1001240.0,270,0.0037555888046497876
43131.0,1001240.0,285,0.004859717969637603
43131.0,1001240.0,300,0.006265414709541856
43131.0,1001240.0,315,0.008014210060063382
43131.0,1001240.0,330,0.010132709166577452
43131.0,1001240.0,345,0.012623797026781979
43131.0,1001240.0,360,0.015458471089735082
43131.0,1001240.0,375,0.01857003353097292
43131.0,1001240.0,390,0.021852410704100208
43131.0,1001240.0,405,0.02516398117576578
43131.0,1001240.0,420,0.028337474893780152
43131.0,1001240.0,435,0.031195368193824312
43131.0,1001240.0,450,0.03356897564658975
43131.0,1001240.0,465,0.03531843314634344
43131.0,1001240.0,480,0.03635026687771396
43131.0,1001240.0,495,0.0366294344974144
43131.0,1001240.0,510,0.03618361898971666
43131.0,1001240.0,525,0.03509897148012698
43131.0,1001240.0,540,0.033508107601439255
43131.0,1001240.0,555,0.03157257776290934
43131.0,1001240.0,570,0.02946292566097361
43131.0,1001240.0,585,0.027339640877333052
43131.0,1001240.0,600,0.02533781140579148
43131.0,1001240.0,615,0.023557275073436162
43131.0,1001240.0,630,0.022058844823382946
43131.0,1001240.0,645,0.020866044683505735
43131.0,1001240.0,660,0.01997097410255998
43131.0,1001240.0,675,0.019342531984260256
43131.0,1001240.0,690,0.018935266216187886
43131.0,1001240.0,705,0.018697462317255456
43131.0,1001240.0,720,0.01857759302428483
43131.0,1001240.0,735,0.018528770774863233
43131.0,1001240.0,750,0.01851126873034618
43131.0,1001240.0,765,0.01849344947995553
43131.0,1001240.0,780,0.018451560507375505
43131.0,1001240.0,795,0.018368852874238426
43131.0,1001240.0,810,0.01823440034906853
43131.0,1001240.0,825,0.018041885120380356
43131.0,1001240.0,840,0.017788506984574036
43131.0,1001240.0,855,0.017474084962040237
43131.0,1001240.0,870,0.017100360492307596
43131.0,1001240.0,885,0.01667047784294356
43131.0,1001240.0,900,0.016188603911708593
43131.0,1001240.0,915,0.015659648976150187
43131.0,1001240.0,930,0.015089055934844367
43131.0,1001240.0,945,0.01448263380108932
43131.0,1001240.0,960,0.013846419081394246
43131.0,1001240.0,975,0.013186555030677305
43131.0,1001240.0,990,0.012509183353615979
43131.0,1001240.0,1005,0.011820345912142144
43131.0,1001240.0,1020,0.011125895767645581
43131.0,1001240.0,1035,0.01043141780225742
43131.0,1001240.0,1050,0.009742159528484671
43131.0,1001240.0,1065,0.009062972729285973
43131.0,1001240.0,1080,0.00839826641792266
43131.0,1001240.0,1095,0.007751971361537652
43131.0,1001240.0,1110,0.007127516131497873
43131.0,1001240.0,1125,0.0065278143617020345
43131.0,1001240.0,1140,0.005955262634336787
43131.0,1001240.0,1155,0.005411748183781293
43131.0,1001240.0,1170,0.00489866542115313
43131.0,1001240.0,1185,0.004416940138456544
43131.0,1001240.0,1200,0.003967060153885916
43131.0,1001240.0,1215,0.003549111107882148
43131.0,1001240.0,1230,0.003162816110627698
43131.0,1001240.0,1245,0.002807577971976741
43131.0,1001240.0,1260,0.0024825228094411144
43131.0,1001240.0,1275,0.002186543923109508
43131.0,1001240.0,1290,0.0019183449421287496
43131.0,1001240.0,1305,0.0016764813793250898
43131.0,1001240.0,1320,0.0014593998725049163
43131.0,1001240.0,1335,0.001265474537111733
43131.0,1001240.0,1350,0.0010930399999343977
43131.0,1001240.0,1365,0.0009404208228534956
43131.0,1001240.0,1380,0.0008059571553584396
43131.0,1001240.0,1395,0.0006880265717864786
43131.0,1001240.0,1410,0.0005850621517932827
43131.0,1001240.0,1425,0.0004955669491491721
43131.0,1001241.0,0,0.0028724602798793036
43131.0,1001241.0,15,0.003513218521310484
43131.0,1001241.0,30,0.00428086996618041
43131.0,1001241.0,45,0.005197445638474749
43131.0,1001241.0,60,0.006288838210495952
43131.0,1001241.0,75,0.007586125126385353
43131.0,1001241.0,90,0.009127787166628524
43131.0,1001241.0,105,0.010963391523643227
43131.0,1001241.0,120,0.013159548548351989
43131.0,1001241.0,135,0.015809199883247763
43131.0,1001241.0,150,0.019045473685265196
43131.0,1001241.0,165,0.0230613151846415
43131.0,1001241.0,180,0.028135676928873626
43131.0,1001241.0,195,0.03466601051297479
43131.0,1001241.0,210,0.043204949195334595
43131.0,1001241.0,225,0.05449635212269693
43131.0,1001241.0,240,0.06950250647982992
43131.0,1001241.0,255,0.08941085352304899
43131.0,1001241.0,270,0.1156061561498764
43131.0,1001241.0,285,0.149593936840664
43131.0,1001241.0,300,0.192864700831531
43131.0,1001241.0,315,0.24669687439543692
43131.0,1001241.0,330,0.3119094286047302
43131.0,1001241.0,345,0.3885911707042147
43131.0,1001241.0,360,0.4758493316482533
43131.0,1001241.0,375,0.571630790205822
43131.0,1001241.0,390,0.6726703415937509
43131.0,1001241.0,405,0.7746085337021892
43131.0,1001241.0,420,0.8722963875618007
43131.0,1001241.0,435,0.9602692930874364
43131.0,1001241.0,450,1.0333347025601594
43131.0,1001241.0,465,1.0871872586876288
43131.0,1001241.0,480,1.118949610125529
43131.0,1001241.0,495,1.1275430683324337
43131.0,1001241.0,510,1.1138197828829908
43131.0,1001241.0,525,1.0804316949203387
43131.0,1001241.0,540,1.031461036113105
43131.0,1001241.0,555,0.9718807209122505
43131.0,1001241.0,570,0.9069404990177933
43131.0,1001241.0,585,0.841580630028862
43131.0,1001241.0,600,0.779959450898193
43131.0,1001241.0,615,0.7251502127265524
43131.0,1001241.0,630,0.6790248857863727
43131.0,1001241.0,645,0.6423075968607289
43131.0,1001241.0,660,0.6147551477699598
43131.0,1001241.0,675,0.5954101711395665
43131.0,1001241.0,690,0.5828735404200422
43131.0,1001241.0,705,0.5755533581255923
43131.0,1001241.0,720,0.5718634897929409
43131.0,1001241.0,735,0.5703606222310733
43131.0,1001241.0,750,0.5698218667398237
43131.0,1001241.0,765,0.5692733468804118
43131.0,1001241.0,780,0.5679839024398894
43131.0,1001241.0,795,0.5654379603656682
43131.0,1001241.0,810,0.5612991846828
43131.0,1001241.0,825,0.5553730977902736
43131.0,1001241.0,840,0.5475735026118228
43131.0,1001241.0,855,0.537894828154971
43131.0,1001241.0,870,0.5263906801631969
43131.0,1001241.0,885,0.5131578468383741
43131.0,1001241.0,900,0.49832459542652285
43131.0,1001241.0,915,0.4820420762112395
43131.0,1001241.0,930,0.4644778348465929
43131.0,1001241.0,945,0.44581068688810793
43131.0,1001241.0,960,0.4262264506855567
43131.0,1001241.0,975,0.40591423056432696
43131.0,1001241.0,990,0.38506308312962856
43131.0,1001241.0,1005,0.3638589915841668
43131.0,1001241.0,1020,0.34248212739084083
43131.0,1001241.0,1035,0.3211044068028174
43131.0,1001241.0,1050,0.29988736101582597
43131.0,1001241.0,1065,0.2789803397077727
43131.0,1001241.0,1080,0.25851906302856464
43131.0,1001241.0,1095,0.23862452954959776
43131.0,1001241.0,1110,0.21940227903505627
43131.0,1001241.0,1125,0.2009420002216413
43131.0,1001241.0,1140,0.18331746573700392
43131.0,1001241.0,1155,0.16658676924466204
43131.0,1001241.0,1170,0.15079283410970715
43131.0,1001241.0,1185,0.13596415846134688
43131.0,1001241.0,1200,0.1221157585298677
43131.0,1001241.0,1215,0.10925027053629884
43131.0,1001241.0,1230,0.0973591711387229
43131.0,1001241.0,1245,0.08642407737221999
43131.0,1001241.0,1260,0.07641808900871988
43131.0,1001241.0,1275,0.06730713913370848
43131.0,1001241.0,1290,0.05905132229984437
43131.0,1001241.0,1305,0.051606173679253374
43131.0,1001241.0,1320,0.04492387700619051
43131.0,1001241.0,1335,0.038954383600223214
43131.0,1001241.0,1350,0.03364642922410146
43131.0,1001241.0,1365,0.028948439818223013
43131.0,1001241.0,1380,0.02480932114749088
43131.0,1001241.0,1395,0.02117913100463324
43131.0,1001241.0,1410,0.01800963577105565
43131.0,1001241.0,1425,0.015254755801573828
43131.0,1001242.0,0,0.006427780482931962
43131.0,1001242.0,15,0.00786162217863757
43131.0,1001242.0,30,0.009579416158102714
43131.0,1001242.0,45,0.01163046182747968
43131.0,1001242.0,60,0.014072699905685437
43131.0,1001242.0,75,0.01697567321296726
43131.0,1001242.0,90,0.020425491211484022
43131.0,1001242.0,105,0.02453307172114376
43131.0,1001242.0,120,0.029447470489251375
43131.0,1001242.0,135,0.03537666549198725
43131.0,1001242.0,150,0.04261856113376294
43131.0,1001242.0,165,0.051604916068955925
43131.0,1001242.0,180,0.06295994980480357
43131.0,1001242.0,195,0.07757305030716607
43131.0,1001242.0,210,0.09668085966205517
43131.0,1001242.0,225,0.12194793119296944
43131.0,1001242.0,240,0.15552760043201522
43131.0,1001242.0,255,0.20007703614334793
43131.0,1001242.0,270,0.2586949589562937
43131.0,1001242.0,285,0.33475031641857195
43131.0,1001242.0,300,0.43157845159255487
43131.0,1001242.0,315,0.5520401328250695
43131.0,1001242.0,330,0.6979679933858606
43131.0,1001242.0,345,0.8695607595998458
43131.0,1001242.0,360,1.0648206585169495
43131.0,1001242.0,375,1.2791533663547634
43131.0,1001242.0,390,1.5052522478483727
43131.0,1001242.0,405,1.7333620414945081
43131.0,1001242.0,420,1.9519607406154946
43131.0,1001242.0,435,2.1488200424221877
43131.0,1001242.0,450,2.3123204452914434
43131.0,1001242.0,465,2.4328277371265425
43131.0,1001242.0,480,2.5039031925800606
43131.0,1001242.0,495,2.523133001719686
43131.0,1001242.0,510,2.492424042228925
43131.0,1001242.0,525,2.4177106330750937
43131.0,1001242.0,540,2.30812769223433
43131.0,1001242.0,555,2.1748032421461714
43131.0,1001242.0,570,2.029484786822569
43131.0,1001242.0,585,1.8832272760758249
43131.0,1001242.0,600,1.74533593069297
43131.0,1001242.0,615,1.6226878460974041
43131.0,1001242.0,630,1.5194719797713425
43131.0,1001242.0,645,1.4373087294052336
43131.0,1001242.0,660,1.3756538839881671
43131.0,1001242.0,675,1.3323651171778417
43131.0,1001242.0,690,1.304311566420277
43131.0,1001242.0,705,1.2879310005293023
43131.0,1001242.0,720,1.2796740843869487
43131.0,1001242.0,735,1.2763110778206717
43131.0,1001242.0,750,1.2751054903819232
43131.0,1001242.0,765,1.2738780529578009
43131.0,1001242.0,780,1.2709926289654583
43131.0,1001242.0,795,1.2652955069234288
43131.0,1001242.0,810,1.2560340589083179
43131.0,1001242.0,825,1.2427730972390618
43131.0,1001242.0,840,1.2253197364340438
43131.0,1001242.0,855,1.2036615101357788
43131.0,1001242.0,870,1.1779183733368972
43131.0,1001242.0,885,1.148306911561432
43131.0,1001242.0,900,1.115114151824637
43131.0,1001242.0,915,1.0786783271213063
43131.0,1001242.0,930,1.0393743588011854
43131.0,1001242.0,945,0.9976023871711392
43131.0,1001242.0,960,0.9537782228762798
43131.0,1001242.0,975,0.9083250296764265
43131.0,1001242.0,990,0.8616658645466923
43131.0,1001242.0,1005,0.814216907027966
43131.0,1001242.0,1020,0.7663813315769726
43131.0,1001242.0,1035,0.718543839748872
43131.0,1001242.0,1050,0.6710658941806126
43131.0,1001242.0,1065,0.6242816986039224
43131.0,1001242.0,1080,0.5784949575945704
43131.0,1001242.0,1095,0.5339764328619976
43131.0,1001242.0,1110,0.4909622935331187
43131.0,1001242.0,1125,0.44965323847062816
43131.0,1001242.0,1140,0.4102143506382528
43131.0,1001242.0,1155,0.37277562776621637
43131.0,1001242.0,1170,0.3374331206059704
43131.0,1001242.0,1185,0.3042506001763881
43131.0,1001242.0,1200,0.2732616686938827
43131.0,1001242.0,1215,0.24447222530010587
43131.0,1001242.0,1230,0.21786319708699717
43131.0,1001242.0,1245,0.1933934480068422
43131.0,1001242.0,1260,0.1710027827064841
43131.0,1001242.0,1275,0.15061496874860741
43131.0,1001242.0,1290,0.13214070865627894
43131.0,1001242.0,1305,0.11548050230593268
43131.0,1001242.0,1320,0.10052734997267239
43131.0,1001242.0,1335,0.08716925639810087
43131.0,1001242.0,1350,0.07529150624012053
43131.0,1001242.0,1365,0.0647786908589465
43131.0,1001242.0,1380,0.05551647533080377
43131.0,1001242.0,1395,0.04739310265510822
43131.0,1001242.0,1410,0.04030063918543338
43131.0,1001242.0,1425,0.034135971278728854
43131.0,1001243.0,0,0.014773805661967303
43131.0,1001243.0,15,0.018069390913926276
43131.0,1001243.0,30,0.02201762070915715
43131.0,1001243.0,45,0.026731806298359653
43131.0,1001243.0,60,0.032345120387643915
43131.0,1001243.0,75,0.039017402304791345
43131.0,1001243.0,90,0.04694656864993629
43131.0,1001243.0,105,0.05638755630527653
43131.0,1001243.0,120,0.0676829595223316
43131.0,1001243.0,135,0.08131080119099593
43131.0,1001243.0,150,0.09795579383191441
43131.0,1001243.0,165,0.11861030463459878
43131.0,1001243.0,180,0.14470905865147135
43131.0,1001243.0,195,0.17829625216468606
43131.0,1001243.0,210,0.222214220860824
43131.0,1001243.0,225,0.28028882459627724
43131.0,1001243.0,240,0.35746935508391975
43131.0,1001243.0,255,0.4598631296219887
43131.0,1001243.0,270,0.5945923417110175
43131.0,1001243.0,285,0.7694002825986664
43131.0,1001243.0,300,0.991953005964012
43131.0,1001243.0,315,1.2688257885627177
43131.0,1001243.0,330,1.6042308102986802
43131.0,1001243.0,345,1.998624829785864
43131.0,1001243.0,360,2.447416105069246
43131.0,1001243.0,375,2.940044902989039
43131.0,1001243.0,390,3.4597174313904913
43131.0,1001243.0,405,3.9840119012884827
43131.0,1001243.0,420,4.486445782991176
43131.0,1001243.0,435,4.938913174397181
43131.0,1001243.0,450,5.314707460474282
43131.0,1001243.0,465,5.5916850758656595
43131.0,1001243.0,480,5.755047058900762
43131.0,1001243.0,495,5.799245435603252
43131.0,1001243.0,510,5.728663031489978
43131.0,1001243.0,525,5.556939465305236
43131.0,1001243.0,540,5.3050707096519885
43131.0,1001243.0,555,4.998633748896812
43131.0,1001243.0,570,4.66462940264557
43131.0,1001243.0,585,4.328466702921594
43131.0,1001243.0,600,4.011533051474887
43131.0,1001243.0,615,3.729634973057482
43131.0,1001243.0,630,3.4924004946271814
43131.0,1001243.0,645,3.3035539873938222
43131.0,1001243.0,660,3.1618446202601627
43131.0,1001243.0,675,3.0623484053691636
43131.0,1001243.0,690,2.9978692732455743
43131.0,1001243.0,705,2.960219683663461
43131.0,1001243.0,720,2.941241737111271
43131.0,1001243.0,735,2.9335121007955896
43131.0,1001243.0,750,2.9307411420523852
43131.0,1001243.0,765,2.9279199626399333
43131.0,1001243.0,780,2.9212880166006365
43131.0,1001243.0,795,2.908193578465273
43131.0,1001243.0,810,2.8869067853821884
43131.0,1001243.0,825,2.856427388782909
43131.0,1001243.0,840,2.816312054824909
43131.0,1001243.0,855,2.7665321304539505
43131.0,1001243.0,870,2.7073633238641777
43131.0,1001243.0,885,2.639303441794598
43131.0,1001243.0,900,2.5630121958446277
43131.0,1001243.0,915,2.4792669909904976
43131.0,1001243.0,930,2.388929557836477
43131.0,1001243.0,945,2.292919591002946
43131.0,1001243.0,960,2.192192802291106
43131.0,1001243.0,975,2.087721804124071
43131.0,1001243.0,990,1.9804789634877487
43131.0,1001243.0,1005,1.8714208400645838
43131.0,1001243.0,1020,1.761474102257043
43131.0,1001243.0,1035,1.6515229597902212
43131.0,1001243.0,1050,1.542398209354597
43131.0,1001243.0,1065,1.4348679949459342
43131.0,1001243.0,1080,1.3296303603746862
43131.0,1001243.0,1095,1.2273076325679473
43131.0,1001243.0,1110,1.1284426298116967
43131.0,1001243.0,1125,1.033496644460566
43131.0,1001243.0,1140,0.9428491082065176
43131.0,1001243.0,1155,0.8567988117764472
43131.0,1001243.0,1170,0.775566521131389
43131.0,1001243.0,1185,0.6992988095157467
43131.0,1001243.0,1200,0.6280729092831171
43131.0,1001243.0,1215,0.5619023791996354
43131.0,1001243.0,1230,0.5007433815147988
43131.0,1001243.0,1245,0.44450136788859396
43131.0,1001243.0,1260,0.3930379834951748
43131.0,1001243.0,1275,0.3461780133879469
43131.0,1001243.0,1290,0.30371621353690365
