o,d,timestamp,value
1001261.0,10061628.0,285,0.011122419089049238
1001261.0,10061628.0,300,0.013948160060494152
1001261.0,10061628.0,315,0.017059876130085617
1001261.0,10061628.0,330,0.020340348570842107
1001261.0,10061628.0,345,0.0236332033679878
1001261.0,10061628.0,360,0.026753927415537553
1001261.0,10061628.0,375,0.029506984629901777
1001261.0,10061628.0,390,0.0317070325084291
1001261.0,10061628.0,405,0.03320112149625725
1001261.0,10061628.0,420,0.03388820445920228
1001261.0,10061628.0,435,0.03373249670083547
1001261.0,10061628.0,450,0.03276822047870087
1001261.0,10061628.0,465,0.03109484109639705
1001261.0,10061628.0,480,0.028863688627483612
1001261.0,10061628.0,495,0.026258432405104774
1001261.0,10061628.0,510,0.023472868841969582
1001261.0,10061628.0,525,0.020689696160664198
1001261.0,10061628.0,540,0.01806339438915748
1001261.0,10061628.0,555,0.015709210623871175
1001261.0,10061628.0,570,0.013698889964785034
1001261.0,10061628.0,585,0.012062528263573388
1001261.0,10061628.0,600,0.010795012897145897
1001261.0,10061628.0,615,0.00986508859543905
1001261.0,10061628.0,630,0.009225123607076828
1001261.0,10061628.0,645,0.008820037801422844
1001261.0,10061628.0,660,0.008594418719773471
1001261.0,10061628.0,675,0.008497429209977795
1001261.0,10061628.0,690,0.008485580700397444
1001261.0,10061628.0,705,0.008523749698303823
1001261.0,10061628.0,720,0.008584948004630546
1001261.0,10061628.0,735,0.00864935386037049
1001261.0,10061628.0,750,0.008703022860874095
1001261.0,10061628.0,765,0.008736573703483894
1001261.0,10061628.0,780,0.008744022129326635
1001261.0,10061628.0,795,0.008721838422644628
1001261.0,10061628.0,810,0.008668237132432303
1001261.0,10061628.0,825,0.008582670237136405
1001261.0,10061628.0,840,0.008465479874405183
1001261.0,10061628.0,855,0.008317665975479577
1001261.0,10061628.0,870,0.008140730775543488
1001261.0,10061628.0,885,0.007936571340637744
1001261.0,10061628.0,900,0.007707400098221053
1001261.0,10061628.0,915,0.007455680580012992
1001261.0,10061628.0,930,0.007184070874617909
1001261.0,10061628.0,945,0.006895370851016558
1001261.0,10061628.0,960,0.006592471447440076
1001261.0,10061628.0,975,0.006278305622613843
1001261.0,10061628.0,990,0.0059558012621643164
1001261.0,10061628.0,1005,0.005627836654569288
1001261.0,10061628.0,1020,0.005297199251341776
1001261.0,10061628.0,1035,0.004966548399823622
1001261.0,10061628.0,1050,0.004638382640349154
1001261.0,10061628.0,1065,0.004315012025686851
1001261.0,10061628.0,1080,0.003998535769368909
1001261.0,10061628.0,1095,0.0036908253732787586
1001261.0,10061628.0,1110,0.0033935132321993864
1001261.0,10061628.0,1125,0.003107986570129219
1001261.0,10061628.0,1140,0.002835386434710716
1001261.0,10061628.0,1155,0.0025766113655496356
1001261.0,10061628.0,1170,0.002332325261922283
1001261.0,10061628.0,1185,0.002102968906764544
1001261.0,10061628.0,1200,0.0018887745573576249
1001261.0,10061628.0,1215,0.001689782988351512
1001261.0,10061628.0,1230,0.0015058623685106527
1001261.0,10061628.0,1245,0.0013367283669932332
1001261.0,10061628.0,1260,0.0011819649157423903
1001261.0,10061628.0,1275,0.0010410450989680902
1001261.0,10061628.0,1290,0.0009133516958091951
1001261.0,10061628.0,1305,0.0007981969650880139
1001261.0,10061628.0,1320,0.0006948413286595607
1001261.0,10061628.0,1335,0.0006025106794358699
1001261.0,10061628.0,1350,0.0005204121092109419
1001261.0,10061628.0,1365,0.00044774791773077876
1001261.0,10061628.0,1380,0.0003837278262267709
1001261.0,10061628.0,1395,0.0003275793744401529
1001261.0,10061628.0,1410,0.00027855652899482945
1001261.0,10061628.0,1425,0.00023594657219994775
1001262.0,1.0,0,0.0018554481232591273
1001262.0,1.0,15,0.0022844907775967493
1001262.0,1.0,30,0.0028141598629326855
1001262.0,1.0,45,0.003476264502066346
1001262.0,1.0,60,0.004319033085413893
1001262.0,1.0,75,0.0054169816950549
1001262.0,1.0,90,0.0068856321980358326
1001262.0,1.0,105,0.008902354587516523
1001262.0,1.0,120,0.011734162057369359
1001262.0,1.0,135,0.0157721910210879
1001262.0,1.0,150,0.02157065096484652
1001262.0,1.0,165,0.029885171390200735
1001262.0,1.0,180,0.041701926335697706
1001262.0,1.0,195,0.05824531115177658
1001262.0,1.0,210,0.08094937176985328
1001262.0,1.0,225,0.11137809067584505
1001262.0,1.0,240,0.1510835030315789
1001262.0,1.0,255,0.20139945329162237
1001262.0,1.0,270,0.2631824986140755
1001262.0,1.0,285,0.33652828278610847
1001262.0,1.0,300,0.4205081384379124
1001262.0,1.0,315,0.5129819263075152
1001262.0,1.0,330,0.6105442409861277
1001262.0,1.0,345,0.7086486279580106
1001262.0,1.0,360,0.8019279793111079
1001262.0,1.0,375,0.8846924844618855
1001262.0,1.0,390,0.9515469461840688
1001262.0,1.0,405,0.9980367279045992
1001262.0,1.0,420,1.0212154446630428
1001262.0,1.0,435,1.0200337176760923
1001262.0,1.0,450,0.9954772357276234
1001262.0,1.0,465,0.9504281621955454
1001262.0,1.0,480,0.8892759490352419
1001262.0,1.0,495,0.8173494179739492
1001262.0,1.0,510,0.7402708987224835
1001262.0,1.0,525,0.6633394297857308
1001262.0,1.0,540,0.5910338822751051
1001262.0,1.0,555,0.5266943283934584
1001262.0,1.0,570,0.47240040858062154
1001262.0,1.0,585,0.429028645353459
1001262.0,1.0,600,0.39644413864107386
1001262.0,1.0,615,0.3737695276546608
1001262.0,1.0,630,0.35967512238852406
1001262.0,1.0,645,0.3526452129885983
1001262.0,1.0,660,0.3511918093965987
1001262.0,1.0,675,0.3540036543969749
1001262.0,1.0,690,0.36003180370009086
1001262.0,1.0,705,0.36852167028386984
1001262.0,1.0,720,0.3790051219397709
1001262.0,1.0,735,0.3912660568833849
1001262.0,1.0,750,0.40529040653912946
1001262.0,1.0,765,0.4212082252258327
1001262.0,1.0,780,0.43923254597229094
1001262.0,1.0,795,0.45959763976963447
1001262.0,1.0,810,0.4824983888705565
1001262.0,1.0,825,0.5080325189336672
1001262.0,1.0,840,0.5361480854989562
1001262.0,1.0,855,0.5665994648802198
1001262.0,1.0,870,0.5989157665404693
1001262.0,1.0,885,0.6323857517880181
1001262.0,1.0,900,0.6660628168960825
1001262.0,1.0,915,0.6987923186263836
1001262.0,1.0,930,0.7292615700710636
1001262.0,1.0,945,0.7560704306622618
1001262.0,1.0,960,0.7778178767462272
1001262.0,1.0,975,0.7931976476380688
1001262.0,1.0,990,0.8010943947610513
1001262.0,1.0,1005,0.8006710300238826
1001262.0,1.0,1020,0.7914383600703747
1001262.0,1.0,1035,0.7732996251454898
1001262.0,1.0,1050,0.7465650755919331
1001262.0,1.0,1065,0.711934896325334
1001262.0,1.0,1080,0.6704522008664904
1001262.0,1.0,1095,0.6234309931349898
1001262.0,1.0,1110,0.5723665077278296
1001262.0,1.0,1125,0.5188368679282195
1001262.0,1.0,1140,0.4644053842247208
1001262.0,1.0,1155,0.41053207169220995
1001262.0,1.0,1170,0.3585012738608498
1001262.0,1.0,1185,0.30936994862586037
1001262.0,1.0,1200,0.2639385670850887
1001262.0,1.0,1215,0.22274406665134347
1001262.0,1.0,1230,0.18607219444709222
1001262.0,1.0,1245,0.1539850857130306
1001262.0,1.0,1260,0.12635913710083596
1001262.0,1.0,1275,0.10292813524343239
1001262.0,1.0,1290,0.08332707481483806
1001262.0,1.0,1305,0.06713297771793345
1001262.0,1.0,1320,0.053900115411235044
1001262.0,1.0,1335,0.04318816078884692
1001262.0,1.0,1350,0.034582811171017594
1001262.0,1.0,1365,0.02770923499875992
1001262.0,1.0,1380,0.02223925743331101
1001262.0,1.0,1395,0.017893514029960818
1001262.0,1.0,1410,0.014439899218601055
1001262.0,1.0,1425,0.011689568592480486
1001262.0,2.0,0,0.00020115733999827453
1001262.0,2.0,15,0.0002478902068987879
1001262.0,2.0,30,0.0003058031175130377
1001262.0,2.0,45,0.00037860194052577136
1001262.0,2.0,60,0.00047197931029929887
1001262.0,2.0,75,0.0005948214831128615
1001262.0,2.0,90,0.0007610091963831462
1001262.0,2.0,105,0.0009919686603612277
1001262.0,2.0,120,0.0013200742022764253
1001262.0,2.0,135,0.001792869868524295
1001262.0,2.0,150,0.0024778388784582085
1001262.0,2.0,165,0.0034670999569087605
1001262.0,2.0,180,0.004880975330957264
1001262.0,2.0,195,0.006868933701774355
1001262.0,2.0,210,0.009606096297933124
1001262.0,2.0,225,0.013283482344336298
1001262.0,2.0,240,0.018090643980336264
1001262.0,2.0,255,0.02419042255867939
1001262.0,2.0,270,0.03168723505452803
1001262.0,2.0,285,0.04059235827578858
1001262.0,2.0,300,0.05079169058685311
1001262.0,2.0,315,0.062022848300203305
1001262.0,2.0,330,0.07386859105004574
1001262.0,2.0,345,0.08577204189130185
1001262.0,2.0,360,0.09707592611726537
1001262.0,2.0,375,0.10708354831363943
